date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2015-09-26,,5907,,,,25910.3125,9.289146478621033,1420,,0.00105,7226850619903.692,5687,3770114,4930
2015-09-27,,5760,,,,25011.09375,8.423870450444849,1417,,0.00105,7252906515025.066,5648,3459118,4773
2015-09-28,,6123,,,,24714.21875,9.27234660930711,1545,,0.00105,6747096187571.016,5882,3578200,4738
2015-09-29,,5738,,,,24364.6875,8.87732842074942,1532,,0.00105,6057282503508.37,5498,3536519,4640
2015-09-30,,5870,,,,25097.5,8.385327115721005,1490,,0.00105,5625252282980.103,5664,3529196,4757
2015-10-01,,6421,,,,27422.03125,8.767949463445914,1473,,0.00105,5652882534058.783,6194,3860006,5210
2015-10-02,,6063,,,,26913.125,9.765296662850671,1375,,0.00105,5981731817266.535,5784,3975887,5143
2015-10-03,,6112,,,,26453.75,9.791648364458627,1389,,0.00105,6290812311294.6875,5849,3902443,5077
2015-10-04,,6624,,,,25480.15625,9.431925785897953,1393,,0.00105,6205739662280.6045,6389,3790759,4886
2015-10-05,,6279,,,,26136.875,11.48677350723009,1409,,0.00105,6284591115848.996,5887,3863990,5009
2015-10-06,,6458,,,,25036.5625,9.995299953552864,1415,,0.00105,6276470353925.478,6123,3753597,4806
2015-10-07,,7121,,,,26133.59375,12.18298992071077,1373,,0.00105,5983537715400.766,6697,4043948,5004
2015-10-08,,6926,,,,26778.4375,11.972933368342352,1330,,0.00105,5977784444865.133,6586,4063481,5152
2015-10-09,,6763,,,,25451.40625,11.309218384317884,1366,,0.00105,6122631614308.716,6499,3822655,4905
2015-10-10,,6529,,,,25499.6875,11.382811617053816,1266,,0.00105,6031582042943.683,6319,3808059,4896
2015-10-11,,6023,,,,26507.03125,8.99879459915072,1300,,0.00105,6139498339883.529,5849,3795610,5073
2015-10-12,,6593,,,,26803.75,10.703807320817251,1335,,0.00105,6145002740253.961,6229,4053860,5148
2015-10-13,,6818,,,,26668.28125,12.323248799642254,1475,,0.00105,6356692057707.864,6419,4178104,5108
2015-10-14,,6830,,,,25875.625,11.831998521079003,1566,,0.00105,6482464932996.98,6502,3903622,4934
2015-10-15,,6499,,,,25610.46875,18.870343861669735,1496,,0.00105,6209364513561.091,6002,4059761,4926
2015-10-16,,6795,,,,25441.40625,21.179446545648126,1366,,0.00105,5814901770906.305,6353,4037655,4883
2015-10-17,,6567,,,,26450.625,12.291462445798013,1355,,0.00105,6004201090753.672,6213,3983584,5056
2015-10-18,,6481,,,,25848.28125,13.113012602069784,1345,,0.00105,5973918932015.99,6005,4015728,4945
2015-10-19,,6604,,,,25966.71875,11.699219139603278,1452,,0.00105,5921606787199.004,6179,3989491,4975
2015-10-20,,5897,,,,26192.5,11.527019798769716,1314,,0.00105,5834977688133.453,5625,3842397,4990
2015-10-21,,6182,,,,26046.40625,10.155857734674392,1521,,0.00105,5875656973200.604,5853,3862938,4990
2015-10-22,,5979,,,,25330.78125,13.200504837911975,1389,,0.00105,5734489168580.494,5272,3781867,4835
2015-10-23,,6888,,,,27554.84375,13.747941391847577,1523,,0.00105,5878810489624.568,6124,4302628,5263
2015-10-24,,6361,,,,27118.75,10.696638217152165,1635,,0.00105,6288280683192.9375,5687,3984632,5171
2015-10-25,,5830,,,,26814.21875,9.079512126157535,1497,,0.00105,6589253417659.265,5355,3825113,5096
2015-10-26,,5938,,,,25912.1875,10.773267121614424,1655,,0.00105,6541039905212.832,5615,3757017,4908
2015-10-27,,6784,,,,27529.375,18.902897578375484,1706,,0.00105,6541750115499.666,6308,4253235,5220
2015-10-28,,7346,,,,26344.6875,10.898696630107063,1700,,0.00105,6845791973687.877,6376,4013532,4967
2015-10-29,,7836,,,,27510.78125,12.550751739957047,1974,,0.00105,7040083960188.32,6849,4200572,5158
2015-10-30,,7941,,,,27720.15625,13.466321660416295,2219,,0.00105,7428610213548.956,7475,4085921,5232
2015-10-31,,7557,,,,27751.5625,15.482425600544888,1987,,0.00105,7792887089970.686,7044,4164422,5129
2015-11-01,,6915,,,,28180.15625,16.170261068417535,2131,,0.00105,7780658217194.421,6442,4041277,5158
2015-11-02,,6558,,,,27134.21875,10.396013972700379,2039,,0.00105,7689750130444.275,6153,3914620,5024
2015-11-03,,7399,,,,27605.78125,12.24035098994854,2066,,0.00105,7332785272893.797,6917,4292035,5085
2015-11-04,,7037,,,,27716.40625,9.392856950587458,2039,,0.00105,7742586663679.75,6769,3906926,5125
2015-11-05,,7498,,,,27291.40625,10.593890524409685,1914,,0.00105,7582489324902.87,7105,4150754,5103
2015-11-06,,7882,,,,27422.1875,15.936270156556764,1807,,0.00105,7592232261293.345,6069,4175396,5142
2015-11-07,,10996,,,,26715.3125,32.079919793349355,2067,,0.00105,7549914589721.475,6323,4945717,4922
2015-11-08,,12413,,,,27289.0625,29.526878882442983,2271,,0.00105,7709287701830.742,9227,5096742,5021
2015-11-09,,7689,,,,27059.53125,11.26310291944323,2060,,0.00105,7754098317251.364,7161,3948544,5024
2015-11-10,,8151,,,,27444.0625,15.351192628299206,1826,,0.00105,7760001726240.694,7655,4213239,5053
2015-11-11,,10217,,,,27819.0625,23.076791328155835,2033,,0.00105,7673240442433.998,8510,5249976,5028
2015-11-12,,9534,,,,28032.03125,25.889101201769872,1807,,0.00105,7746194157635.777,8316,4439332,5079
2015-11-13,,7891,,,,28185.15625,14.583302464865803,1805,,0.00105,7870061343232.729,7401,4134803,5119
2015-11-14,,7211,,,,28357.65625,18.534033511704234,1797,,0.00105,7913167398562.712,6807,4806663,5127
2015-11-15,,7170,,,,28120.15625,11.483974092635215,1759,,0.00105,8259505404947.727,6846,4142543,5195
2015-11-16,,7442,,,,27395.15625,10.269635973055744,1867,,0.00105,8327053098273.212,7032,3940618,5039
2015-11-17,,7145,,,,27793.59375,9.596829650575913,1901,,0.00105,8153082615466.915,6825,3935388,5163
2015-11-18,,7373,,,,27252.03125,10.32147539741564,1859,,0.00105,8549643854786.625,7061,3926943,5075
2015-11-19,,8876,,,,26563.4375,15.863939513515044,1864,,0.00105,8806541779358.035,6867,4389232,4977
2015-11-20,,6348,,,,25130.46875,11.986899241936797,1763,,0.00105,7974988114889.715,5887,3843748,4721
2015-11-21,,6822,,,,26782.1875,11.244910062602562,1710,,0.00105,7600545692811.509,6385,4188016,5035
2015-11-22,,7083,,,,26988.59375,11.241715326286604,2015,,0.00105,7533348659094.01,6638,4117498,5049
2015-11-23,,8260,,,,27272.34375,13.316084717852137,1738,,0.00105,7566020050684.134,6805,4390402,5089
2015-11-24,,7152,,,,26848.125,12.966491027158748,1820,,0.00105,7664566213246.135,6670,4142949,5001
2015-11-25,,7098,,,,26471.875,12.459630991672277,1710,,0.00105,7516847539837.01,6736,3986495,4940
2015-11-26,,7278,,,,26538.4375,9.30701047999245,1804,,0.00105,7497611770240.391,6967,3873523,4940
2015-11-27,,6639,,,,27886.875,9.39919261941986,1660,,0.00105,7469695245892.485,6198,4086725,5174
2015-11-28,,6817,,,,27201.09375,14.567130571469754,1651,,0.00105,7720770634161.234,6414,3875629,5008
2015-11-29,,6853,,,,27350.9375,9.090792117113711,1666,,0.00105,7721488856045.979,6497,3920100,5050
2015-11-30,,8986,,,,27360.0,20.81575153773742,1782,,0.00126,7780837709727.577,6402,4387578,5080
2015-12-01,,6794,,,,27542.8125,13.074388944575778,1763,,0.00105,7873489340191.905,6263,4302400,5078
2015-12-02,,6502,,,,26007.03125,11.438122532174239,1673,,0.00105,7817999751935.585,5901,3951899,4824
2015-12-03,,6971,,,,28063.28125,10.666077605006574,1758,,0.00105,7588315518791.579,6531,4050622,5205
2015-12-04,,6898,,,,26679.375,12.372342317467218,1742,,0.00105,7833023569690.769,6221,4024546,5008
2015-12-05,,6784,,,,26581.875,13.084824514839102,1716,,0.00105,8163740698469.537,6212,4181847,5006
2015-12-06,,9103,,,,26255.78125,17.14740422318834,2006,,0.00105,7852114986498.679,8453,4307630,4913
2015-12-07,,7141,,,,26718.90625,9.64277225225518,1952,,0.00105,7648250416398.555,6773,3851136,4971
2015-12-08,,6697,,,,26312.5,9.146200894289795,1757,,0.00105,7547985307948.848,6341,3786457,4911
2015-12-09,,7001,,,,28324.0625,10.136989432654593,1748,,0.00105,7350171617029.263,6591,4056370,5208
2015-12-10,,7444,,,,27477.34375,11.34093504343061,1779,,0.00105,7772755103816.248,6704,4218808,5144
2015-12-11,,8105,,,,27022.8125,16.85244378775789,1787,,0.00105,8060297713149.685,6775,4476529,5062
2015-12-12,,8205,,,,27206.5625,23.123143175929712,2152,,0.001142422270458,8045093540450.734,6354,4651079,5076
2015-12-13,,7426,,,,27907.34375,18.732109712665256,1967,,0.00105,8472258757792.209,6574,4459661,5280
2015-12-14,,15550,,,,26708.59375,74.65243956145503,2186,,0.00453285,8575886197735.549,6653,8758730,4999
2015-12-15,,21098,,,,27014.53125,114.40785833681693,2164,,0.00567428773751609,8768527206039.862,6755,9300104,5070
2015-12-16,,10304,,,,26457.34375,44.21678187477465,2153,,0.00126,8562437625714.857,6253,6055920,4982
2015-12-17,,9612,,,,26883.125,32.40107521320836,2402,,0.00105,8734093092267.386,7190,5328544,5060
2015-12-18,,9032,,,,26671.5625,32.18142145469632,2184,,0.00126,8779610024754.218,6407,5306336,5020
2015-12-19,,9314,,,,26694.53125,28.51623092570305,2188,,0.00105,8718613363965.8,6954,5084365,5038
2015-12-20,,9879,,,,26436.09375,34.427170021645836,2209,,0.00126,8539950457531.322,6353,5458591,4947
2015-12-21,,12063,,,,26457.8125,39.11919399836106,2315,,0.00126,8512846169834.551,7008,5829823,4976
2015-12-22,,21027,,,,27374.375,59.1625257169546,2312,,0.0023673,8740208022452.145,7450,10489581,5129
2015-12-23,,22740,,,,27399.375,81.42599074629506,2215,,0.00365826302525764,8531916432949.528,7122,7891935,5112
2015-12-24,,13494,,,,26686.5625,45.754637863072,2235,,0.00126,8568509845032.287,7347,6483604,5018
2015-12-25,,9521,,,,26803.59375,26.594059296531217,2159,,0.00105,8546027693063.799,7186,5292094,5080
2015-12-26,,10726,,,,26560.15625,31.29618518839546,2284,,0.00123309513642,8455639813743.125,7318,5373325,5004
2015-12-27,,21867,,,,26853.75,86.63434502916792,2215,,0.00397472548256514,8588752228727.042,7296,7904787,5018
2015-12-28,,12368,,,,27057.96875,36.400490688487785,2423,,0.00126,8531886376416.369,7738,6294793,5081
2015-12-29,,11358,,,,26661.09375,33.18921104988255,2393,,0.00126,8605435564152.876,7667,5975584,4981
2015-12-30,,21767,,,,26736.25,76.13228400165418,2363,,0.00329214662988049,8477527700665.017,6498,7863313,5028
2015-12-31,,10301,,,,26908.28125,25.06732464730143,2578,,0.00105,8542669516735.175,8097,5328974,5040
2016-01-01,,8233,,,,26070.3125,15.650894936718752,2350,,0.00105,8547423168621.679,7119,4321262,4885
2016-01-02,,9164,,,,27383.90625,19.359790811857714,2410,,0.00105,8147466230775.596,7379,4858390,5095
2016-01-03,,9258,,,,27675.78125,19.448316682466487,2454,,0.00105,8312405051131.75,7537,4903207,5134
2016-01-04,,9474,,,,27420.625,21.310431896313737,2538,,0.00105,8334160179746.402,7525,5000778,5096
2016-01-05,,16430,,,,27839.21875,60.35644450427749,2534,,0.00312938700355569,8305862081374.488,7623,7155015,5126
2016-01-06,,17074,,,,27625.46875,66.53391845016122,2645,,0.0029845,8422692292473.768,7940,7902225,5090
2016-01-07,,22075,,,,27022.1875,65.5065476024396,2683,,0.0029813,8210108041818.342,8148,7718921,4981
2016-01-08,,10919,,,,27996.71875,26.049507544506408,2610,,0.00105,8302400427732.226,8523,5588918,5176
2016-01-09,,11793,,,,27595.78125,39.30051752085997,2624,,0.00126,8432800952952.022,8032,6166658,5099
2016-01-10,,10320,,,,27287.96875,26.326052773322896,2797,,0.00105,8336741119272.256,8145,5315621,5093
2016-01-11,,10893,,,,27005.15625,25.513565112846123,2950,,0.00105,8828185121710.248,8637,5403609,5107
2016-01-12,,10862,,,,25900.78125,25.6307222674603,2986,,0.00105,8889943291451.69,8565,5392622,4930
2016-01-13,,17665,,,,26535.3125,60.312609443641456,2815,,0.00293852,8483670874692.32,8401,7119076,5002
2016-01-14,,10653,,,,26919.21875,26.776176405036452,2752,,0.00105,8735311016259.13,8239,5405058,5090
2016-01-15,,9875,,,,26797.34375,23.160124217773728,3125,,0.00105,8996159875428.025,8002,5115619,5084
2016-01-16,,10664,,,,26523.125,22.650257057284403,2665,,0.00105,9202357320652.865,8458,4881399,5046
2016-01-17,,9747,,,,26599.84375,17.03970219722848,2578,,0.00105,9068025912262.283,8017,4464778,5036
2016-01-18,,12916,,,,26620.15625,30.91880997988418,3050,,0.001259024374944,9453949920663.379,8857,5359464,5072
2016-01-19,,13420,,,,26092.8125,35.576958227966315,2845,,0.00126,9538638577307.562,8071,5502641,4972
2016-01-20,,10610,,,,26542.5,19.013491869610906,3350,,0.00105,9413915812864.898,8857,4831186,5038
2016-01-21,,10734,,,,25919.21875,20.295975834499796,2901,,0.00105,9598498035044.633,9351,4682773,4963
2016-01-22,,13848,,,,26255.0,31.1813250745786,2977,,0.00126,9897015391775.197,9224,5144050,5007
2016-01-23,,11025,,,,25769.6875,17.432803410571132,3409,,0.00105,10058506402712.006,10024,4463583,4928
2016-01-24,,12798,,,,27239.21875,23.730882576743102,3822,,0.00105,10133271762313.059,10313,5131159,5168
2016-01-25,,17121,,,,25700.78125,40.19124286080674,4039,,0.0011653,10330115760968.41,10697,6515705,4881
2016-01-26,,16511,,,,26985.46875,37.89805754757607,4328,,0.001164961758912,10610740377311.098,11711,6328336,5152
2016-01-27,,18747,,,,26104.53125,56.86014671971691,4055,,0.00126,10820104860440.125,10597,7804066,4983
2016-01-28,,16765,,,,26560.9375,41.35601104114465,4465,,0.001245488087088,10448729611758.836,11390,7204798,5059
2016-01-29,,16395,,,,26164.21875,37.410343427461484,4322,,0.001077,10883144596126.652,12086,6512690,4981
2016-01-30,,14661,,,,26193.125,35.42928216808046,4340,,0.00105,10876076582573.373,11674,5915445,5017
2016-01-31,,14166,,,,25681.875,33.8837693667839,4391,,0.00105,10695941618405.164,11776,5531604,4872
2016-02-01,,14199,,,,26431.25,32.53922741621659,4199,,0.00105,10917496712103.715,12301,5419680,5015
2016-02-02,,14291,,,,25864.6875,29.462927838445744,4166,,0.00105,10674149809000.176,11726,5337915,4955
2016-02-03,,14274,,,,27301.71875,27.729175477288152,4327,,0.00105,10857187473954.508,12341,5508759,5199
2016-02-04,,14371,,,,26562.34375,32.71750185664222,4077,,0.00105,11113782318763.822,12037,5500691,5062
2016-02-05,,15249,,,,26558.59375,38.974371493185274,4698,,0.00105,11176125215395.666,13001,5635634,5046
2016-02-06,,31418,,,,26345.78125,240.78283613949753,3839,,0.0029845,10866809984202.254,11897,8365915,4987
2016-02-07,,14264,,,,26684.6875,53.12073390743325,4054,,0.00105,11050374664895.596,12311,5219164,5087
2016-02-08,,14719,,,,26651.875,37.812427358868405,4496,,0.00105,11539861599131.45,12861,5241220,5071
2016-02-09,,15517,,,,26474.21875,50.16692548371268,4756,,0.00105,11245300787262.04,13698,5218494,5055
2016-02-10,,17141,,,,26161.25,58.884244371348295,6031,,0.00105,11659329295274.545,15362,5488744,4961
2016-02-11,,21440,,,,26477.8125,46.523547266425744,7681,,0.00105,11993771419072.709,19002,6422510,5019
2016-02-12,,18109,,,,26498.90625,33.06554541900969,6484,,0.00105,11553025501417.236,16035,5891298,5033
2016-02-13,,19327,,,,26884.6875,36.11858570959731,6065,,0.00105,12097405750509.766,16704,6224112,5093
2016-02-14,,16624,,,,26329.0625,27.773044299706598,5549,,0.00105,12496874954741.451,14538,5688385,4990
2016-02-15,,17159,,,,26225.3125,30.72534295873484,5685,,0.00105,12874765159967.008,15237,5605915,4975
2016-02-16,,17549,,,,26445.78125,33.294520810596815,5688,,0.00105,12696234323475.31,15409,5667850,5025
2016-02-17,,19990,,,,25672.03125,41.01939367716328,5729,,0.00113299265982,12721918819636.352,15048,6144961,4857
2016-02-18,,16969,,,,26214.84375,29.269923354896104,5537,,0.00105,12182109035011.43,14660,5546265,4999
2016-02-19,,18412,,,,26655.46875,37.036003294327344,5531,,0.00105,12651425826479.135,15666,5821479,5033
2016-02-20,,16714,,,,26560.78125,26.791644896446062,5228,,0.00105,12814163599943.2,14766,5284775,5051
2016-02-21,,17119,,,,26536.5625,28.140680307967497,6287,,0.00105,12958930145497.973,15622,5311508,5055
2016-02-22,,18190,,,,26757.8125,32.549111059549816,6008,,0.00105,13431503887478.455,16230,5563736,5103
2016-02-23,,18482,,,,26170.0,94.16436624764631,6048,,0.00112715456721,13783585059878.328,16279,5550661,4969
2016-02-24,,19540,,,,26426.875,52.03207134104199,6036,,0.00105,13623470026220.506,16965,5576291,5029
2016-02-25,,19503,,,,26823.75,31.612843090259588,6599,,0.00105,13573804476022.773,17604,5712469,5128
2016-02-26,,21068,,,,26654.0625,50.86164042564136,5927,,0.00105,14049401938205.22,17076,6515245,5055
2016-02-27,,18981,,,,26196.09375,28.374744694627182,5918,,0.00105,14564934405736.19,17103,5500646,4992
2016-02-28,,19063,,,,26425.78125,29.35872080030819,6498,,0.00105,14737238949086.293,17446,5487589,5029
2016-02-29,,20358,,,,25229.53125,32.94419021380779,7115,,0.00105,14936560617533.033,18243,5665354,4820
2016-03-01,,21778,,,,26481.09375,33.950840330552246,7658,,0.00105,14453452049415.486,19916,5842695,5052
2016-03-02,,23562,,,,26644.21875,39.078762637878356,8544,,0.00105,14989908705152.252,21848,6096139,5086
2016-03-03,,24837,,,,26111.25,35.332731090065565,9064,,0.00105,15598739569339.467,23036,6259707,5014
2016-03-04,,24287,,,,25881.5625,33.96317959073195,8978,,0.00105,16140974830921.846,22523,6238181,4994
2016-03-05,,27115,,,,26585.9375,33.89815281030379,10060,,0.00105,16473095997036.879,25556,6753428,5138
2016-03-06,,27661,,,,25399.6875,37.69212262638183,9725,,0.00105,17342300214192.83,23818,6702067,4907
2016-03-07,,23271,,,,25985.46875,30.377257627256355,8043,,0.00105,17164269285635.02,21676,6120294,5026
2016-03-08,,24105,,,,25823.125,33.34788394122401,9472,,0.00105,17491910018497.172,22644,6231761,5017
2016-03-09,,24557,,,,25740.78125,26.064171432983223,9248,,0.00105,17866774613765.266,22990,6383272,4989
2016-03-10,,24814,,,,26630.0,20.34666204737232,9812,,0.00042,18006278290286.797,23411,6347145,5196
2016-03-11,,23124,,,,26302.5,19.247904795592966,9481,,0.00042,18682021537566.855,21546,6133690,5065
2016-03-12,,27887,,,,26370.15625,24.293925277265426,9980,,0.00042,19654913106689.375,25664,6954857,5023
2016-03-13,,28127,,,,27250.46875,25.641714776873215,10164,,0.00042,20149570959696.812,26138,7219419,5186
2016-03-14,,28528,,,,26407.96875,27.788708533134812,10422,,0.00042,20065505230856.027,25840,7668712,5108
2016-03-15,,29273,,,,31223.59375,24.012965397747024,10369,,0.00042,17572301377575.246,26955,7878660,5979
2016-03-16,,27596,,,,31490.15625,23.8727859453998,9655,,0.00042,17777795755128.39,25149,7931465,6025
2016-03-17,,33531,,,,32024.53125,31.668098021290348,10287,,0.00042,18038767959467.457,28760,8643874,6082
2016-03-18,,31821,,,,31282.8125,27.43268868318259,10763,,0.00042,18300379671848.348,28480,8365068,5962
2016-03-19,,34779,,,,32079.0625,44.28537964155205,9580,,0.0004216,18651701693615.133,26504,9086749,6082
2016-03-20,,32447,,,,31587.65625,35.72885385160773,10076,,0.00042,19423415211247.33,27219,8714052,6027
2016-03-21,,32511,,,,31394.21875,32.46238907376127,10320,,0.00042,19268502008579.273,27884,8977661,5994
2016-03-22,,32890,,,,31711.875,26.139489102832787,9780,,0.00042,19567681020917.668,27449,9194297,6071
2016-03-23,,31786,,,,31294.0625,32.65829833151262,10093,,0.00042,18765991442708.09,27039,9137193,5974
2016-03-24,,36947,,,,32071.09375,41.40978263387379,10068,,0.00042,19801092917696.95,27332,11358459,6101
2016-03-25,,36762,,,,31889.84375,40.354891825072784,10031,,0.00042,20871590725201.49,26759,9834491,6066
2016-03-26,,36646,,,,31928.4375,35.05642051119804,9848,,0.000441,21414194355380.004,26561,9372767,6095
2016-03-27,,29974,,,,31630.78125,19.20990775683988,10649,,0.00042,21976992064253.074,28105,7622565,6046
2016-03-28,,33613,,,,31313.4375,26.382126085586844,10798,,0.00042,21768012224480.156,27925,9404393,5999
2016-03-29,,33915,,,,31437.8125,23.91278988657137,12291,,0.00042,22513734563842.316,30289,8350722,6010
2016-03-30,,36767,,,,31700.46875,37.3774814230688,12462,,0.00042,22822470238900.71,30579,9508735,6047
2016-03-31,,32259,,,,31388.90625,25.021663298129123,11295,,0.00042,23889368498740.1,28945,8461839,6021
2016-04-01,,33320,,,,31884.6875,24.237409893808493,10956,,0.00042,23749184001915.477,28333,9076719,6081
2016-04-02,,29358,,,,31081.25,18.065663950977857,10761,,0.00042,23519625245384.3,27219,7330855,5936
2016-04-03,,29588,,,,31729.6875,17.936872868590196,10812,,0.00042,24295726637776.55,27548,7511845,6035
2016-04-04,,34907,,,,31953.125,24.86941592025545,11663,,0.00042,25245856096051.023,28797,9141267,6086
2016-04-05,,39173,,,,31574.84375,28.606927282586796,12095,,0.000441,25705810157076.5,28824,9217047,6033
2016-04-06,,32078,,,,31262.65625,21.6791327625232,11878,,0.00042,25667142451061.633,28876,8025973,6004
2016-04-07,,31893,,,,31167.34375,21.412719486920402,11756,,0.00042,24640313534812.016,28045,8360463,5953
2016-04-08,,34010,,,,31914.375,25.167538266033358,11563,,0.00042,26139886978680.215,28310,9402459,6102
2016-04-09,,31923,,,,30913.59375,19.998059997122386,11976,,0.00042,26843451780218.69,29196,7818451,5933
2016-04-10,,32237,,,,31774.21875,19.44701294767666,12826,,0.00042,27083828046069.957,30021,7768788,6065
2016-04-11,,30327,,,,30970.9375,18.656502908593236,12057,,0.00042,27012246684282.934,28355,7491634,5937
2016-04-12,,34673,,,,31385.9375,22.906012147998766,12594,,0.00042,26095428773644.836,28865,8730524,6015
2016-04-13,,36051,,,,31486.09375,32.96712421004544,12904,,0.0004216,27243186215274.9,28635,8886123,6015
2016-04-14,,34781,,,,31401.09375,31.7285716006255,12318,,0.00042,27545262683292.61,29161,8463165,6021
2016-04-15,,34959,,,,31733.4375,23.37887423062667,11838,,0.00042,28306534530571.215,28548,8556636,6059
2016-04-16,,30483,,,,31531.25,17.22448277820499,11885,,0.00042,28880936928078.004,28646,7314817,6019
2016-04-17,,40203,,,,31499.375,30.208193703863486,12504,,0.00042,28221429752158.754,38396,11533019,6015
2016-04-18,,33513,,,,31863.28125,20.09918782367243,12489,,0.00042,29523844031977.523,30493,8179992,6055
2016-04-19,,32622,,,,31326.5625,19.104945850009692,12426,,0.00042,30029498659251.09,29927,7862106,5969
2016-04-20,,32944,,,,31831.40625,23.848410608173012,12678,,0.00042,30156012963421.33,29669,8223258,6050
2016-04-21,,37181,,,,31373.90625,30.380826050479268,12671,,0.00042,30871752725767.535,29409,9010009,5990
2016-04-22,,31678,,,,31576.71875,20.576079560249553,12802,,0.00042,29740314823372.957,29445,7784632,6031
2016-04-23,,31845,,,,31693.59375,19.51394475215994,12583,,0.00042,30869146732545.254,29970,7686446,6051
2016-04-24,,34046,,,,31493.75,22.48601451782351,12691,,0.00042,30604025165804.824,30018,8570880,5981
2016-04-25,,35430,,,,32138.28125,23.86216617864724,13184,,0.00042,31524069461264.742,30507,8537681,6104
2016-04-26,,32582,,,,31287.8125,21.659383479930707,13371,,0.00042,31493382681039.414,29634,8002260,5952
2016-04-27,,33847,,,,31875.0,20.45015272498882,13230,,0.00042,31083174173487.51,30875,7964169,6062
2016-04-28,,34343,,,,31682.5,22.638623847726056,12992,,0.00042,32024006272663.453,29988,8489820,6030
2016-04-29,,37332,,,,31683.59375,23.435252915232933,14984,,0.00042,32660935988733.293,32240,8581938,6030
2016-04-30,,45769,,,,31891.71875,32.15245606346666,19624,,0.00042,33709009937441.484,38236,9620749,6058
2016-05-01,,39578,,,,31009.0625,36.700669237387785,14503,,0.00042,34484421796504.78,31915,9985734,5942
2016-05-02,,41748,,,,31912.1875,27.42786739776167,17589,,0.00042,32280889382512.344,37328,8999681,6080
2016-05-03,,37821,,,,31794.375,26.84099023065877,14874,,0.00042,34161609204974.754,33858,8755975,6054
2016-05-04,,37484,,,,31458.75,27.322747028915803,14516,,0.00042,34166289192929.37,32537,8957784,5980
2016-05-05,,38707,,,,31776.25,31.134811444692126,14753,,0.00042,33872427102189.043,33376,8970881,6037
2016-05-06,,41271,,,,31741.40625,35.17488905957664,14563,,0.00042,34080544388464.023,32676,9787335,6022
2016-05-07,,35864,,,,31573.125,24.227823434161326,14187,,0.00042,34085336706042.242,31741,8232498,5988
2016-05-08,,40063,,,,31849.21875,28.9009012758702,14765,,0.00042,34463404033409.92,34453,9259411,6051
2016-05-09,,38560,,,,31801.40625,26.34193388611036,15276,,0.00042,34882607577232.23,33346,8821712,6044
2016-05-10,,40684,,,,31700.9375,27.70144955318001,15295,,0.00042,35703011453119.82,35446,8904858,6012
2016-05-11,,40811,,,,31253.125,31.626825816818446,16736,,0.00042,34839727897735.35,34273,9217228,5914
2016-05-12,,45002,,,,32257.03125,39.26253972195126,17109,,0.00042,34608512198165.645,35933,10242568,6099
2016-05-13,,47739,,,,32196.71875,43.190878396221244,18489,,0.00042,36814650249264.44,37723,10152483,6064
2016-05-14,,45745,,,,31667.8125,35.45133506921251,16644,,0.00042,36846069041979.33,35606,10026668,5958
2016-05-15,,43073,,,,31805.46875,31.305207361924577,16087,,0.00042,37114899680921.47,33287,9261226,6015
2016-05-16,,37424,,,,31514.6875,27.598439816888668,15262,,0.00042,37376623466503.21,31777,8890288,5961
2016-05-17,,40309,,,,32192.1875,28.46673737731174,16884,,0.00042,36463139572998.16,34937,9197729,6071
2016-05-18,,46033,,,,32404.375,35.07004510962817,19509,,0.00042,37900960505086.805,39974,10239435,6063
2016-05-19,,44523,,,,31903.59375,33.144675121741166,18334,,0.00042,39517401677763.87,38230,9474699,6011
2016-05-20,,45177,,,,32089.6875,38.02796937323481,17302,,0.00042,40047746083289.62,37676,10124981,6037
2016-05-21,,43621,,,,31835.78125,35.79993113688635,16643,,0.00042,40654525787850.1,36177,10004239,5981
2016-05-22,,38895,,,,32260.0,28.876089114767097,15542,,0.00042,40058981490722.766,34244,9089009,6084
2016-05-23,,43806,,,,32080.625,29.634409335139758,18109,,0.00042,40332255283090.586,39198,9430693,6013
2016-05-24,,42911,,,,32003.28125,28.595806683225444,17253,,0.00042,41104663045274.71,38417,9185186,6010
2016-05-25,,46443,,,,32357.03125,32.733418165197364,17709,,0.00042,41015841728828.01,38964,10067538,6029
2016-05-26,,51147,,,,32044.375,35.5583958399495,24303,,0.00042,41950285242071.01,44616,10432396,6019
2016-05-27,,49006,,,,32321.71875,37.995661451688505,19766,,0.00042,41742234718648.41,40382,10437181,6045
2016-05-28,,70148,,,,32318.59375,80.97278645378903,25572,,0.000490942676196,42703696493831.07,42590,14661899,6019
2016-05-29,,45890,,,,31969.21875,38.788722911244236,18727,,0.00042,43618542041732.875,37048,10053964,6001
2016-05-30,,42927,,,,32007.1875,31.855746822442455,17501,,0.00042,43392447615366.84,36091,9270784,6007
2016-05-31,,44386,,,,31529.21875,31.154237675102767,18219,,0.00042,43586142396051.266,37852,9460402,5936
2016-06-01,,42221,,,,32147.96875,31.20075421133203,17480,,0.00042,42000407824271.266,35838,9433742,6039
2016-06-02,,39666,,,,32182.1875,25.860107097704162,17324,,0.00042,42903044759328.336,35640,8824056,6072
2016-06-03,,39834,,,,32272.1875,25.240089714403315,16847,,0.00042,44992049996386.24,35947,8613025,6029
