date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2018-05-18,1120421.2573924991,997508.0169584191,1597,464326282.6714932,22.72,668389.0,,903.125,0.53551593,2891,106421.29317105,15695,35.5808273088,0.0001,3756222,578
2018-05-19,607289.8118836536,495727.24526671844,1569,448343595.6019504,21.94,553814.0,,890.62495154,0.423581,2804,110637.367763682,14878,34.293054597600005,0.0001,3663090,570
2018-05-20,465165.08303942095,353265.1348418712,1712,461262759.6347253,22.57,279866.0,,899.99761374,0.67541313,3027,97630.9011263042,14698,35.2841721232,0.0001,4399124,576
2018-05-21,617662.804453287,522448.2578988936,1731,465503142.6968706,22.78,455302.00000000006,,879.68258916,0.5181894300000001,3006,100776.671030154,14010,35.838892414,0.0001,4028988,563
2018-05-22,1570915.688123915,1001625.0002110865,1837,431846404.1678535,21.13,1029390.0,,892.17278702,0.7333161,3139,93662.0245511376,13842,48.046507973599994,0.0001,4044193,571
2018-05-23,1953359.5752710127,1477593.3081112935,1810,400899565.699729,19.61,917903.0,,890.48090714,0.67068468,3133,93339.8648604754,15278,32.5666397795,0.0001,4086824,570
2018-05-24,1775687.220745585,1411065.194460302,2019,376409844.0095347,18.41,2077110.0,,921.8632831,0.72053786,3862,101701.284891495,16992,56.9542955121,0.0001,3960544,590
2018-05-25,6727064.86670723,6199506.763735988,1916,533901712.139849,26.12,1171300.0,,898.4344928400001,0.98493805,3947,130776.561793648,18633,41.211707370800006,0.0001,4390628,575
2018-05-26,1247735.2366406391,1028336.2313978595,1684,514571123.9468224,25.17,705891.0,,882.812048,0.55166009,3574,113106.107601961,15535,39.33327150990001,0.0001,4730283,565
2018-05-27,1097315.997546232,802412.696062384,1671,474326006.5709156,23.2,968486.9999999999,,884.37229939,0.56355539,3125,117279.043635236,14970,40.750091704,0.0001,3895901,566
2018-05-28,1285505.085339648,955755.9371730121,1729,462165513.9154162,22.6,1004910.0,,900.0,0.57848658,3297,126966.336620659,14658,42.940000000000005,0.0001,3811429,576
2018-05-29,1616751.7945223807,1322417.819675568,1606,449319304.40378547,21.98,673225.0,,898.43543561,0.45409656,3283,124655.658679696,15739,34.369157341400005,0.0001,3843383,575
2018-05-30,1210643.538964587,789743.2845181966,1743,455409400.3366561,22.27,372582.0,,876.56073269,0.49958794,3003,117829.198582496,13926,35.532127958,0.0001,3919095,561
2018-05-31,1509000.3774762922,1342447.1789942994,1557,451388115.8393783,22.07,578711.0,,907.81238064,0.65893952,2922,116287.687915838,14296,34.499603300000004,0.0001,3839684,581
2018-06-01,855959.6756557398,660224.4653702832,1704,474197681.63463974,23.19,872503.0,,903.10909714,0.56264647,3084,124962.139295602,15380,41.780344433100005,0.0001,3918147,578
2018-06-02,2979296.1772157457,1415586.442358898,1496,484687538.01426876,23.7,626797.0,,896.87420454,0.71493674,3040,130071.559983412,15282,47.493391272000004,0.0001,4165552,574
2018-06-03,5495216.376782961,3655116.756825934,1638,516202765.85702413,25.24,889418.0,,879.68548216,0.82875791,3081,126341.23415285,15535,47.7962754748,0.0001,3964909,563
2018-06-04,3279927.3971934216,2705893.284567895,1641,493222874.8900497,24.11,915701.0,,906.24822722,0.81119263,2990,117505.430929375,14887,37.6928743278,0.0001,3850935,581
2018-06-05,3766711.9480656115,2768752.546652626,1705,413589761.37136924,20.22,963325.0,,881.24968272,0.58993134,2986,111545.259372762,13881,31.8143170392,0.0001,3851913,564
2018-06-06,2780363.7780100685,1762037.374770674,1662,394789045.54805195,19.3,774688.0,,896.87312505,0.51583261,2856,111713.005831353,14157,30.188509757000002,0.0001,3718696,574
2018-06-07,2189393.8035666933,2141938.9773587035,1606,394030845.37380195,19.26,507770.0,,904.68748176,0.55611764,2694,103341.481600265,14705,30.106932507000003,0.0001,3881781,579
2018-06-08,2406813.876001484,1929072.611600144,1464,384631749.75636166,18.8,456470.0,,887.49893579,0.39101285,3249,108476.464477184,11599,29.423899928,0.0001,3720331,568
2018-06-09,559566.8272429667,497877.6499165278,1402,379365460.645055,18.54,307995.99999999994,,892.18696902,0.37058068,2601,107684.983931221,11882,28.973499206399996,0.0001,3286056,571
2018-06-10,834581.1647065678,750140.7405684046,1547,372647321.3693076,18.21,271417.0,,898.43646328,0.51083314,2877,104274.694926833,12397,29.765576879400005,0.0001,4086246,575
2018-06-11,800496.1861231091,590977.7946264456,1486,329165629.5554195,16.09,263481.0,,906.24948007,0.5748401200000001,2478,113094.591951879,12488,25.3372575111,0.0001,3952132,580
2018-06-12,745878.8787355584,697287.4529006112,1654,333844739.11543804,16.32,402699.0,,889.0619633700001,0.75049085,2507,108180.639703775,11187,25.5001587936,0.0001,4086317,569
