date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2016/12/11,16394748.12,16394748.12,39164,706245018.6,8.13,5545500,31778.90625,36.80282475,15178,8.133065511,0.000456617,8.29379E+13,25636,10250128,6098
2016/12/12,11024420.45,11024420.45,38741,711583983.9,8.19,9119700,31342.5,31.2366663,15806,8.195438005,0.000471368,8.0878E+13,26433,8860594,5999
2016/12/13,10830255.73,10830255.73,44664,740585160.1,8.52,4486190,31810,30.96445138,14432,4.532485809,0.0004589,8.22243E+13,26768,9338690,6070
2016/12/14,10115934.68,10115934.68,47294,734097825.8,8.45,7337220,31850.46875,34.88665338,16375,3.402445226,0.0004589,8.1678E+13,27253,11158807,6080
2016/12/15,19497295.19,19497295.19,46102,716385756.8,8.24,13184400,31367.8125,34.42786761,17354,4.541110853,0.000458,8.25336E+13,27056,9491554,6001
2016/12/16,13328182.27,13328182.27,43953,683575806,7.86,5178610,31756.40625,30.59438815,16138,4.574185106,0.0004589,8.4138E+13,27819,9149015,6075
2016/12/17,27058423.44,27058423.44,39442,683686866.8,7.86,8502620,31962.34375,32.80170079,14797,7.858765508,0.00044846,8.45341E+13,25125,8671716,6116
2016/12/18,18372151.77,18372151.77,36640,683826546.7,7.86,5890020,31889.375,27.72324656,13464,7.867064322,0.0004216,8.77599E+13,23212,8201083,6096
2016/12/19,12989736.17,12989736.17,45599,685694338.7,7.87,5894760,31473.59375,36.45135777,16636,4.009691038,0.000479111,8.89018E+13,28763,9749227,6032
2016/12/20,12081651.79,12081651.79,44241,664696475.5,7.63,6313550,31668.90625,43.90159747,16565,5.23591862,0.000471683,9.05084E+13,27864,9324331,6069
2016/12/21,20158263.67,20158263.67,50793,667920015.9,7.66,9393550,31592.96875,54.7473654,15833,3.415817973,0.000525,9.01112E+13,28619,10739911,6070
2016/12/22,30446490.57,30446490.57,55173,688255388.9,7.9,16376700,31074.0625,38.8444056,22941,1.708799653,0.0004589,8.85516E+13,34375,10493957,5956
2016/12/23,61252501.97,61252501.97,44391,660693189.9,7.58,19613100,31117.34375,29.67366919,17168,7.400959813,0.000458,8.21658E+13,28425,9061791,5954
2016/12/24,17762421.75,17762421.75,37757,623409086.2,7.15,7626020,31326.875,25.81752535,15111,7.150997961,0.000458,7.69281E+13,25628,8173484,6006
2016/12/25,8936735.844,8936735.844,36601,633166674.2,7.26,8671840,32008.4375,24.21790154,13704,7.262906251,0.000458,7.87497E+13,24227,8066811,6127
2016/12/26,7331349.836,7331349.836,34565,622831194.5,7.13,5836810,31644.6875,23.12041301,13756,7.136572719,0.000441943,8.25284E+13,23088,7850099,6066
2016/12/27,13452262.85,13452262.85,42370,635876728.5,7.28,8778610,31222.8125,36.39813458,14342,5.024398006,0.0004589,8.09472E+13,25333,9345758,5998
2016/12/28,24089297.74,24089297.74,43386,624685501.4,7.15,17453300,31575.15625,31.57530443,15070,4.732282189,0.0004589,7.94824E+13,26631,9268709,6056
2016/12/29,39902376.96,39902376.96,46546,659320281,7.54,27543800,31818.75,40.70029321,15051,7.5318191,0.000468735,7.84981E+13,28243,10208087,6082
2016/12/30,29853422,29853422,44561,724799596.8,8.29,13909900,31681.5625,44.81091077,15525,4.535966627,0.000458,7.89964E+13,26941,9839110,6063
2016/12/31,53726116.48,53726116.48,41220,712734986.2,8.15,9066800,31228.125,28.59880081,15515,8.151612855,0.000458,8.1073E+13,27457,9254746,5993
2017/1/1,18688636.45,18688636.45,38730,698420156.7,7.98,14731700,31748.28125,25.26222485,13791,7.985275752,0.000456827,7.98953E+13,25000,8495493,6111
2017/1/2,25339810.92,25339810.92,39652,714954607.8,8.17,14579600,31527.03125,28.11834106,15040,8.171401758,0.0004589,8.05906E+13,25421,8834217,6058
2017/1/3,46741888.87,46741888.87,45883,732492898.3,8.37,33625200,31527.03125,40.2453431,14620,5.483609099,0.000525,8.05448E+13,26387,9821769,6035
2017/1/4,85469545.64,85469545.64,50673,850609717.4,9.71,41051200,32099.53125,39.50458344,17699,9.716317682,0.0004589,8.73182E+13,31476,10544908,6141
2017/1/5,101340691.2,101340691.2,49596,989662556.2,11.29,41557400,31817.03125,34.8575779,18569,11.29232649,0.000465757,9.00958E+13,30849,10206028,6091
2017/1/6,83384880.19,83384880.19,43804,902353619.4,10.29,29471800,31359.53125,31.3190764,16840,10.30105482,0.0004442,9.18367E+13,28561,9569459,6009
2017/1/7,50467964.76,50467964.76,43622,897628360.2,10.24,23153600,31895,30.18449407,16370,10.247774,0.000460246,9.34453E+13,27709,9590295,6108
2017/1/8,27209958.38,27209958.38,42727,865736900.9,9.87,16676600,31684.375,33.02422783,15462,9.869749598,0.000500841,9.45335E+13,26686,9459007,6074
2017/1/9,52025807.23,52025807.23,46188,904290383.5,10.31,25718300,31750.3125,35.91916969,17026,10.31282968,0.000484095,9.73819E+13,29254,9703372,6082
2017/1/10,50526970.37,50526970.37,48179,910231598.8,10.37,10879700,31349.375,38.70940401,16046,6.225235876,0.0005084,9.87218E+13,27875,10165883,6030
2017/1/11,51545553.42,51545553.42,45221,925307599.8,10.54,26823500,31522.96875,34.63413431,16125,10.54300385,0.0004589,9.90959E+13,28790,9623613,6047
2017/1/12,48164129.53,48164129.53,50589,853938102,9.72,30453800,31556.71875,37.08306066,17454,4.86,0.000474473,9.99761E+13,29909,10275295,6056
2017/1/13,28311015.73,28311015.73,50833,863753227.8,9.83,25066600,31730.3125,35.78273198,16636,3.272220445,0.000462672,1.01356E+14,29110,10556817,6106
2017/1/14,11548813.26,11548813.26,42044,860293044.2,9.79,20085800,31478.125,28.73932336,15773,9.22902743,0.00044846,1.02517E+14,26527,9096446,6067
2017/1/15,6619663.628,6619663.628,41748,864790751.9,9.83,14837900,31702.03125,29.98149428,15987,4.869643863,0.000458,1.03641E+14,26492,9113963,6085
2017/1/16,9263945.398,9263945.398,45375,868811239.5,9.88,14937400,31540.3125,32.52371341,16691,9.880116423,0.000456811,1.04134E+14,28805,9530705,6052
2017/1/17,19817172.04,19817172.04,46671,848505242.4,9.64,18391900,31296.09375,39.42237022,17451,6.11042727,0.000466756,1.03817E+14,28435,9858247,6002
2017/1/18,11161084.69,11161084.69,44994,906526588.3,10.3,10788200,31605.46875,33.98421364,16317,10.29261317,0.000458,1.02053E+14,28100,9600646,6065
2017/1/19,12816964.44,12816964.44,43628,901525512.9,10.24,8347550,32123.59375,31.29528202,16187,10.24361881,0.000457324,1.07184E+14,27657,9558724,6158
2017/1/20,32013233.91,32013233.91,45775,915353365.9,10.39,10992800,31121.09375,33.64778008,17871,10.3634016,0.0004589,1.06857E+14,28683,9591662,5963
2017/1/21,12019572.91,12019572.91,43302,934066772.9,10.6,11937600,31523.75,30.66392686,16130,10.59510174,0.000458,1.08358E+14,27537,9092851,6046
2017/1/22,14227225.09,14227225.09,47432,962086477.5,10.91,8678620,31577.8125,35.76865561,16271,5.347636358,0.0004589,1.08811E+14,28348,9803023,6065
2017/1/23,11800180.36,11800180.36,46076,944574389,10.71,7267210,31498.4375,35.01886118,16469,7.106552383,0.0004589,1.11109E+14,28342,9751357,6048
2017/1/24,10659063.54,10659063.54,50414,946828453.5,10.73,8327330,31420.46875,41.16426041,17422,3.603210276,0.000476775,1.09885E+14,28915,10588523,6037
2017/1/25,13591378.15,13591378.15,46256,937279481.6,10.62,6751450,31423.59375,37.75670634,16237,5.263434861,0.00046317,1.10021E+14,26979,9879074,6010
2017/1/26,13844536.38,13844536.38,46856,933079404.1,10.57,8465020,31784.6875,36.45994764,16442,5.2805606,0.000506814,1.11654E+14,26623,10173426,6081
2017/1/27,13278430.02,13278430.02,46680,934131386.7,10.58,7189170,31114.84375,35.3494287,16088,5.713107258,0.000476976,1.12707E+14,27190,9921877,5985
2017/1/28,7792685.072,7792383.177,45189,931610927.3,10.54,6580700,31527.96875,33.34500901,16107,5.219675935,0.0004589,1.11597E+14,26891,9868380,6063
2017/1/29,10780546.21,10762175.84,42509,933621547.5,10.56,4689950,31120,30.61854593,15481,9.240758252,0.000487649,1.10677E+14,26012,9074354,5960
2017/1/30,9350169.675,9255052.181,45369,927519807.7,10.49,8042180,31928.4375,32.79253846,16758,5.565550693,0.0004589,1.10965E+14,27406,9621581,6094
2017/1/31,18570051.61,18332911,43649,933717514.7,10.56,11648700,31413.90625,32.00903823,15711,10.55413455,0.000494294,1.12737E+14,26417,9260173,6018
2017/2/1,17931836.25,17836871.75,44541,950376612.4,10.74,12852200,31332.1875,38.11554111,16305,6.372977454,0.000479533,1.11557E+14,26547,9658624,6009
2017/2/2,18215238.46,18028799.15,43709,950650639.4,10.74,10172500,31414.84375,35.45939736,16350,10.7354892,0.0004589,1.1389E+14,26918,9542906,6047
2017/2/3,23964732.06,23684778.96,42778,957448584.9,10.81,12897800,31273.28125,34.05935512,15994,10.7986495,0.0004589,1.12321E+14,26135,9393966,5990
2017/2/4,24252162.7,23980531.83,45410,986047785.6,11.13,14139500,31760.78125,32.97166173,16890,11.13,0.0004589,1.12665E+14,28509,9484245,6078
2017/2/5,10023758.15,9679534.85,46542,1013830964,11.44,5942960,31598.4375,34.84082133,16952,9.591525916,0.000459996,1.18163E+14,28964,9809805,6077
2017/2/6,19706003.45,19523140.48,47306,1005895324,11.35,5695440,31626.71875,35.86561362,16234,9.902511273,0.0004589,1.19234E+14,28413,9715929,6050
2017/2/7,17437624.49,17116917.71,51866,1012984871,11.43,7629640,31491.40625,46.068715,16534,4.872456484,0.000525,1.19408E+14,28460,10958310,5998
2017/2/8,16422851.29,15712261.68,51089,1023624584,11.54,9688630,31704.21875,43.71374165,16946,5.369596922,0.000494727,1.2024E+14,29021,10703509,6067
2017/2/9,20012369.01,19383324.97,47873,1015209963,11.44,18400300,31430.9375,40.68162167,17020,8.917716122,0.0004813,1.21113E+14,28814,9824373,6029
2017/2/10,24418358.95,23898373.24,52222,980657355.4,11.05,11914200,31496.40625,46.21940355,16930,6.811046148,0.000481795,1.24421E+14,30115,10481444,6040
2017/2/11,13194014.16,12902768.03,46560,1002367059,11.29,7544520,31589.84375,38.49593317,15900,6.846358231,0.000486747,1.24729E+14,26352,9624141,6038
2017/2/12,17426070.77,17111933.16,45319,1008025815,11.35,6264900,31569.6875,40.33677657,17003,10.65582163,0.0004589,1.2646E+14,26729,9519408,6059
2017/2/13,17458769.97,16774110.65,55990,1011077247,11.38,7216520,31734.0625,61.46315439,18345,5.69,0.000525,1.27523E+14,32354,11068506,6070
2017/2/14,50202835.83,40671470.41,58298,1003111245,11.29,42911500,31464.0625,49.83218435,19136,6.868562538,0.000525,1.29976E+14,32695,11527467,6023
2017/2/15,61851771.85,40594553.79,55320,1159412064,13.04,18464700,31728.28125,90.52776102,19184,10.63733527,0.000487824,1.29591E+14,32165,11067514,6089
2017/2/16,35769059.98,26005126.24,49674,1149506089,12.92,38002600,31539.84375,39.21124029,18257,12.92062437,0.0004589,1.29994E+14,30814,10052754,6052
2017/2/17,36465775.12,18905507.26,49406,1147484711,12.9,11636500,31327.8125,38.84667406,18046,11.35801322,0.000477613,1.33278E+14,30264,9985264,6012
2017/2/18,32738452.47,12590527.09,49398,1131310251,12.71,9370010,31211.71875,44.65269893,18025,12.70716517,0.0004589,1.35014E+14,29601,10636703,5999
2017/2/19,33960093.08,14238909.86,48227,1141350625,12.82,7799740,31267.1875,36.31267429,17213,11.5326156,0.0004589,1.37219E+14,28732,9840820,6019
2017/2/20,35681360.41,21605040.53,50152,1137442582,12.77,12994400,31387.8125,41.03446799,18490,8.789454134,0.0004589,1.37087E+14,30114,10202941,6015
2017/2/21,53035266.85,24841744.05,58434,1099381645,12.34,15183300,31410.625,54.86547967,18249,3.936632528,0.000525,1.40244E+14,29690,12039199,6052
2017/2/22,38193946.46,17466492.68,50372,1131072222,12.69,10360900,30993.59375,50.95434761,18192,6.616699251,0.000505387,1.40528E+14,28903,10685300,5968
2017/2/23,35239775.02,13927990.91,47601,1123419804,12.6,14522300,31229.53125,43.35249304,17753,12.59868494,0.0004589,1.39771E+14,28636,10034842,6019
2017/2/24,77204192.77,30732513.73,54081,1171067176,13.13,19574400,31263.59375,41.33923814,19638,11.58066,0.00046484,1.40244E+14,32144,10689890,6011
2017/2/25,45962018.56,21138018.7,53245,1165194871,13.06,18533900,31553.90625,44.66242232,18688,7.519403227,0.000510211,1.42922E+14,30305,10632682,6039
2017/2/26,56142300.08,19981531.13,51716,1206781786,13.52,20307500,31820.15625,39.37900438,18729,13.37912146,0.00045932,1.47403E+14,30453,10428933,6089
2017/2/27,153076979.8,84532886.04,52642,1295306796,14.51,31667000,31246.40625,45.027386,20077,14.51418333,0.0004589,1.50763E+14,31996,10890528,5988
2017/2/28,190834812.1,62982894.29,60277,1379781966,15.45,65478900,31856.09375,50.96269142,23020,15.45610262,0.0004589,1.54531E+14,37098,11818726,6107
2017/3/1,197249064.1,49720393.4,59774,1416224326,15.85,44927500,31144.84375,54.94297165,24650,15.85,0.0004589,1.5261E+14,37478,13315849,5958
2017/3/2,327264261.2,106252628.6,70779,1551737647,17.36,83627104,31628.4375,54.86269424,31684,17.36,0.00044139,1.5275E+14,46888,13391312,6061
2017/3/3,335697814.7,89542203.05,64294,1702396930,19.04,95863400,31301.40625,46.4031228,26428,19.07545527,0.0004216,1.60218E+14,41388,12515103,6006
2017/3/4,218270047.8,32800149.38,58756,1745909458,19.52,27341900,31172.65625,42.51942052,23539,19.52,0.000457306,1.58696E+14,37451,11129891,5985
2017/3/5,173760226.9,21533967.28,57031,1655556973,18.5,26816300,31561.875,43.43870349,22807,18.480575,0.000446051,1.63957E+14,36549,11060432,6073
2017/3/6,308046344.6,47484670.59,57020,1725375944,19.28,32432700,31153.125,41.35169202,23220,19.2866189,0.000453613,1.66365E+14,38178,10806979,5977
2017/3/7,216436651.8,56709557.05,62589,1753085873,19.58,37972200,31068.75,43.80270862,21812,9.809176804,0.000458892,1.65933E+14,37700,11737289,5978
2017/3/8,226583650.6,51148337.58,55386,1691261136,18.88,44304600,31325.9375,40.31748409,21959,18.89080245,0.0004216,1.70548E+14,36692,10826794,6016
2017/3/9,256176712.7,34779405.58,64266,1491393632,16.64,31418400,30809.53125,49.7685971,25279,8.915056127,0.000458,1.73894E+14,40590,14247085,5928
2017/3/10,254835887.3,70383100.51,65132,1590301653,17.74,87506800,31027.03125,55.57275643,24370,17.74150865,0.000431614,1.72946E+14,40829,13038231,5953
2017/3/11,327341625.3,70347078.63,64803,1737023415,19.37,69150096,31235.46875,47.96142906,24575,19.3618646,0.00042136,1.75151E+14,41994,12087164,6002
2017/3/12,534288589.4,59057084.95,66646,1924694904,21.46,74628896,30849.53125,48.52902672,26291,21.46668897,0.00042,1.77745E+14,43819,12091870,5919
2017/3/13,490119756,176160224.9,81718,2108821518,23.5,255488000,31612.5,76.36274961,34428,23.55743533,0.000441,1.80235E+14,56473,14808393,6040
2017/3/14,242053346,94694250.6,77155,2564833106,28.57,101797000,31216.09375,74.82260577,30114,28.55566672,0.00044419,1.79845E+14,50222,14505969,5961
2017/3/15,251831227.6,99300614.88,81205,2572198894,28.65,170344000,31373.90625,64.30798953,31541,28.64985646,0.000424189,1.84132E+14,53168,14701161,5986
2017/3/16,1199556336,315548886.2,109950,3175819113,35.36,454417984,31431.71875,85.39888598,44106,35.44759071,0.000434138,1.85854E+14,75173,18395200,5990
2017/3/17,831838273.2,356386434.1,106635,4126810999,45.93,497534016,31841.875,88.9662026,43498,46.27319631,0.000433003,1.9281E+14,74498,17409797,6046
2017/3/18,1159776011,234929549,89920,4212949623,46.87,262180000,31482.34375,60.51984456,36157,46.99008738,0.00042136,1.97601E+14,61242,15052704,5991
2017/3/19,203759633.4,78451217.72,84599,3194735540,35.53,239430000,30994.53125,57.00351035,31708,35.487364,0.000435511,1.90867E+14,54811,14255536,5950
2017/3/20,329262193.2,135630652.4,80264,4032388346,44.83,154700992,31670.3125,56.94921184,32278,44.85283493,0.0004216,1.99408E+14,53840,14049067,6066
2017/3/21,595027468.1,103294045.4,84298,3914543476,43.51,91265400,31013.28125,64.21871893,32918,40.61818222,0.0004216,1.99631E+14,54515,14934961,5957
2017/3/22,518982513.1,107854692.4,78821,3881441398,43.12,113952000,31375.46875,60.19647044,30382,43.0837792,0.00042136,2.01632E+14,51239,14229741,6008
2017/3/23,519238135.1,98719994.46,82434,3832921648,42.57,100724000,30980.9375,60.99908204,30353,25.92593282,0.000441,2.10879E+14,51869,14860820,5914
2017/3/24,739574555.4,171550658.8,87775,3930567356,43.64,297046016,30840.9375,73.2890179,36014,43.75885118,0.00042136,2.11E+14,59444,15119557,5913
2017/3/25,686039725.1,145316677.2,84394,4827735418,53.58,223059008,31062.8125,58.09245301,33779,53.58306218,0.00042136,2.11205E+14,56877,14474351,5962
2017/3/26,514122877.3,137593945.1,79534,4576272797,50.77,106859000,31172.34375,58.10472858,30235,29.46340259,0.000441,2.21175E+14,50042,14202407,5981
2017/3/27,592432509.7,107412103.2,94570,4626100379,51.31,118978000,31005.3125,77.73924607,33516,14.20838095,0.000461244,2.31657E+14,54703,17235336,5951
2017/3/28,581251513,121405655.5,84348,4484076493,49.71,97745296,30555.46875,63.88207324,32439,26.59063161,0.000448112,2.29549E+14,51895,15004116,5900
2017/3/29,704154539,132732166.9,93064,4562459141,50.57,144998000,31268.28125,69.32498441,33266,21.84827882,0.0004589,2.3298E+14,53958,16432207,5988
2017/3/30,958276470.2,134839666.5,96209,4794124856,53.12,86885696,30819.84375,71.10513216,38707,32.78097828,0.000428988,2.36982E+14,61945,16859361,5910
2017/3/31,845828233.9,259615937.8,103102,4672222188,51.75,151416000,31208.28125,77.40067653,44815,39.68231607,0.00042,2.40139E+14,68499,17607366,5971
2017/4/1,507445642.7,88110592.43,80572,4518674013,50.03,92461904,30850.9375,57.22288136,32155,25.07024705,0.000433317,2.39048E+14,49585,14239076,5926
2017/4/2,813276287.6,169135964.4,88948,4584268368,50.74,134604000,30440.78125,66.26708212,35602,50.73401877,0.00043894,2.42037E+14,55377,15602088,5846
2017/4/3,889181570.4,232178553.1,100221,4412079102,48.82,190512992,31186.25,74.78445755,42729,48.8518282,0.00042,2.25778E+14,66125,16670862,5979
2017/4/4,398440104.9,119751890.8,86279,3971101175,43.92,157568000,31055.3125,64.97985002,35398,43.46143128,0.000434172,2.40588E+14,54063,14937629,5932
2017/4/5,577710544.3,124357749.8,87411,4039588477,44.66,119733000,31235.3125,68.31268605,35448,41.37555062,0.00044846,2.46279E+14,54758,15309698,5986
2017/4/6,837963501.1,182487120.9,95177,4091466654,45.22,147120000,30724.375,73.38862289,40227,45.2010067,0.00042,2.48619E+14,63234,16458935,5880
2017/4/7,252789369.9,107605262.8,92846,3880226181,42.87,81474704,31074.53125,72.41898772,32354,10.2215131,0.000496582,2.49575E+14,51016,16508427,5946
2017/4/8,302543057.9,70340260.73,72144,3784189924,41.8,74138800,30914.375,52.32712425,29308,21.90928249,0.0004216,2.52485E+14,45546,13347178,5936
2017/4/9,316554483.9,74154417.67,74557,4010029783,44.28,55143000,30243.28125,56.80567881,28629,16.60314024,0.000458,2.53175E+14,44378,13671505,5797
2017/4/10,397159576.3,90509045.01,75487,3920609333,43.28,44061500,30037.1875,63.03860792,31500,27.03470095,0.000441,2.55973E+14,48014,14167405,5758
2017/4/11,382248293.8,82361948.98,75891,3942042240,43.5,38303300,30450.46875,58.91527217,30687,21.29673,0.000441,2.61037E+14,46335,13901391,5849
2017/4/12,362321047.3,76602262.64,80347,3939756494,43.46,88045696,30213.90625,80.68895926,32313,21.52355414,0.00045932,2.60942E+14,48487,15583483,5779
2017/4/13,298680449.6,95725688.61,84124,4199713413,46.31,157200000,30342.96875,61.65846332,34021,23.46997075,0.000441,2.54806E+14,51932,15009867,5798
2017/4/14,383201927.4,113851025.5,81155,4533623533,49.97,91674400,30989.6875,62.89644005,32507,21.71970301,0.000458,2.71575E+14,49707,14479698,5908
2017/4/15,189290668.6,77401409.64,74820,4324326288,47.65,66207800,29998.125,57.80525136,30948,19.10036637,0.00044122,2.72397E+14,46563,13433504,5721
2017/4/16,95990392.03,37378962.49,70634,4451692882,49.04,31343800,30503.4375,55.11769542,27817,14.712,0.0004589,2.72581E+14,41027,12918655,5820
2017/4/17,132400158.5,70128916.83,72546,4419246839,48.66,44013300,30648.125,60.47329724,29468,24.61069643,0.000458,2.75532E+14,43099,13535483,5861
2017/4/18,447928884.4,107732250.7,83303,4389208492,48.32,78748496,30519.84375,73.74478176,34028,24.16,0.00045932,2.8274E+14,48288,15255030,5861
2017/4/19,518517798.6,127311199.2,85734,4609404602,50.73,76281000,29612.1875,78.39648454,34367,25.35485806,0.000463932,2.88751E+14,48426,15232878,5718
2017/4/20,559461579.5,99022549.07,85450,4375248166,48.13,79600896,30422.1875,71.79277396,35729,16.0629966,0.00045932,2.83972E+14,52192,15124836,5859
