date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),fees,activeAddresses,medianTxValue(USD),medianFee
2018-06-26,1255464.98021366,3378,1424709000.0,0.158301,11670700.000000002,1549.14458,1799,0.158301,0.05
2018-06-27,1768341.3860279007,9192,1362780000.0,0.15142,10613300.000000002,1521.572125,4765,0.15142,0.05
2018-06-28,1593454.9683402106,4421,1375650000.0000002,0.15285,9891110.0,1216.519555,2603,0.15285,0.05
2018-06-29,3730481.942241531,11856,1311507000.0,0.145723,11938000.0,2171.607593,8936,0.145723,0.05
2018-06-30,2194324.9063147907,18548,1370682000.0,0.152298,19253800.0,3583.897114,16869,0.152298,0.15
2018-07-01,3140847.267027269,8633,1480977000.0,0.164553,24145400.0,1339.666891,4510,0.164553,0.05
2018-07-02,4856053.38309215,4130,1540647000.0,0.171183,38417700.0,1980.319182,1851,0.171183,0.05
2018-07-03,8544835.508282192,4762,1843821000.0,0.204869,36258000.0,2085.443983,2575,0.204869,0.05
2018-07-04,2219095.1081584143,4202,1689390000.0,0.18771,22480300.0,1059.045761,2282,0.18771,0.05
2018-07-05,3648188.5018874872,5018,1701630000.0,0.18907,16568900.0,1485.44604,3220,0.18907,0.05
2018-07-06,4220294.033792316,3908,1715274000.0,0.190586,23501300.0,1519.98,2250,0.190586,0.05
2018-07-07,1999397.6190538763,3639,1724994000.0,0.191666,9621390.0,833.948015,2517,0.191666,0.05
2018-07-08,1959134.90736719,4147,1700550000.0,0.18895,7860200.0,796.752446,2196,0.18895,0.05
2018-07-09,1824853.7601805879,4597,1661796000.0,0.184644,7737650.0,1101.821793,2696,0.184644,0.05
2018-07-10,1764164.9399034102,4957,1614510000.0,0.17939,12167900.0,1029.454486,3430,0.17939,0.05
2018-07-11,985192.9178439007,5141,1473930000.0,0.16377,8679950.0,3909.120336,3154,0.16377,0.05
2018-07-12,1397390.0540754765,11058,1507302000.0,0.167478,8675400.0,1985.09708,9139,0.167478,0.05
2018-07-13,1070711.2920190066,5246,1412289000.0,0.156921,7910070.0,1015.262905,3140,0.156921,0.05
2018-07-14,1791688.7955859539,5148,1428857999.9999998,0.158762,5027250.0,792.027496,3476,0.158762,0.05
2018-07-15,995549.2817361723,4255,1427067000.0,0.158563,6539139.999999999,732.127917,2537,0.158563,0.05
2018-07-16,2231785.4064813145,5493,1463733000.0,0.162637,11026100.0,1150.025697,3399,0.162637,0.05
2018-07-17,3836646.5314945024,6073,1569465000.0,0.174385,15388400.000000002,1374.287514,4129,0.174385,0.05
2018-07-18,3879320.510371605,5403,1669905000.0,0.185545,21234100.0,1510.914654,3635,0.185545,0.05
2018-07-19,2431680.0985920043,5462,1696140000.0,0.18846,15740300.0,1903.052206,3493,0.18846,0.05
2018-07-20,3812897.8680960527,5391,1683576000.0,0.187064,12371200.0,1406.385282,3392,0.187064,0.05
2018-07-21,1983641.6219273445,4322,1527138000.0,0.169682,8850900.0,804.636521,3012,0.169682,0.05
2018-07-22,1508206.8104393997,3685,1537479000.0,0.170831,8241640.0,928.136372,2518,0.170831,0.05
2018-07-23,4569418.225348638,5840,1531107000.0,0.170123,18119400.0,2088.200865,4199,0.170123,0.05
2018-07-24,4299437.264386082,5402,1574397000.0,0.174933,14058000.0,1796.454026,3773,0.174933,0.05
2018-07-25,3464922.015939364,5955,1611477000.0,0.179053,12801099.999999998,1594.135389,4155,0.179053,0.05
2018-07-26,2328995.247778536,4994,1629873000.0,0.181097,11039800.0,1394.310557,3318,0.181097,0.05
2018-07-27,2320471.2166422345,7935,1593909000.0,0.177101,12345200.0,1838.840341,6099,0.177101,0.05
2018-07-28,2906766.909407251,5867,1600929000.0,0.177881,31418800.000000004,1982.71895,4209,0.177881,0.05
2018-07-29,1242111.328547888,6016,1613385000.0,0.179265,30564100.0,1405.042083,4455,0.179265,0.05
2018-07-30,2554608.15964399,7423,1591263000.0,0.176807,11081100.0,1580.094525,5481,0.176807,0.05
2018-07-31,2209438.185784662,11951,1546578000.0,0.171842,12578900.0,2273.817481,9615,0.171842,0.05
2018-08-01,2528110.173562237,7146,1464786000.0,0.162754,9670310.0,2189.877864,5540,0.162754,0.05
2018-08-02,3090385.8666726784,4246,1439910000.0,0.15999,17144800.0,2025.808716,2468,0.15999,0.05
2018-08-03,2818816.1036690413,4239,1381878000.0,0.153542,19982400.0,1781.503141,2755,0.153542,0.05
2018-08-04,1398022.0140711027,3706,1362924000.0,0.151436,9886410.0,1059.290544,2313,0.151436,0.05
2018-08-05,654836.9754957173,3436,1305558000.0,0.145062,6728400.0,954.449641,2112,0.145062,0.05
2018-08-06,1906007.994491443,4862,1321451999.9999998,0.146828,8035690.0,1303.773088,2872,0.146828,0.05
2018-08-07,1558494.55155734,5717,1275885000.0,0.141765,8261620.0,2965.45638,3060,0.141765,0.05
2018-08-08,2720802.730597461,6551,1219977000.0,0.135553,12849700.0,3192.200449,3293,0.135553,0.05
2018-08-09,2809634.875597224,5857,1070631000.0,0.118959,12863300.0,1694.161437,3118,0.118959,0.05
2018-08-10,2256296.280653541,5910,1122183000.0,0.124687,10508000.0,1365.704481,3300,0.124687,0.05
2018-08-11,2342517.1960178944,5027,1031544000.0,0.114616,10335900.0,1176.743343,2556,0.114616,0.05
2018-08-12,1211613.9049519633,4499,962343000.0,0.106927,9037430.0,1185.908945,2677,0.106927,0.05
2018-08-13,4692398.725709014,7922,969858000.0,0.107762,13027400.0,2762.31134,5172,0.107762,0.05
2018-08-14,1760105.7874354287,5993,960561000.0,0.106729,13822000.0,1668.328193,3580,0.106729,0.05
2018-08-15,2073069.3967393902,5843,964503000.0,0.107167,14086000.0,1178.265194,3072,0.107167,0.05
2018-08-16,3418642.3931287965,9664,951714000.0000001,0.105746,15657900.000000002,1299.534235,6715,0.105746,0.05
2018-08-17,6546756.228023484,7450,933633000.0,0.103737,20738400.0,2211.888118,4109,0.103737,0.05
2018-08-18,3447980.2392805857,5633,1052370000.0,0.11693,16739300.000000002,1333.48416,3066,0.11693,0.05
2018-08-19,894723.9597222948,6323,953739000.0,0.105971,10372600.0,896.760604,3278,0.105971,0.05
2018-08-20,1599501.2663857217,8767,972378000.0,0.108042,10686100.0,1410.169944,4636,0.108042,0.05
2018-08-21,1949218.172250824,11515,909990000.0,0.10111,8337340.000000001,2240.770896,5938,0.10111,0.05
2018-08-22,1309856.2347478971,5408,908629111.7786413,0.100959,9540850.0,1971.658797,2918,0.100959,0.05
2018-08-23,1431310.419592469,4636,866105117.3711885,0.096234,6689960.0,1421.927679,2463,0.096234,0.05
2018-08-24,2183929.935273873,4143,884295000.0,0.098255,9292420.0,1449.981479,2278,0.098255,0.05
2018-08-25,860827.104729109,4021,923661000.0,0.102629,6160390.0,944.938942,2227,0.102629,0.05
2018-08-26,1940191.4456098827,3541,929709000.0,0.103301,7517650.000000001,949.762912,1893,0.103301,0.05
2018-08-27,1751024.7642916527,4266,935820000.0,0.10398,8538600.0,1148.134365,2343,0.10398,0.05
2018-08-28,3442535.0914503383,4374,976671000.0,0.108519,11261900.0,1376.365808,2244,0.108519,0.05
2018-08-29,2052909.001326304,4352,1014489000.0,0.112721,11326000.0,1047.179163,2465,0.112721,0.05
2018-08-30,2029514.9556299741,4339,978210000.0,0.10869,10220700.0,1368.306187,2345,0.10869,0.05
2018-08-31,2604370.7993070805,5020,948978000.0,0.105442,11746200.0,3510.36928,2484,0.105442,0.05
2018-09-01,2910186.1705319295,3691,948582000.0,0.105398,17338000.0,1416.666239,2019,0.105398,0.05
2018-09-02,1368235.6135609138,3244,997992000.0,0.110888,15499999.999999998,1327.138677,1839,0.110888,0.05
2018-09-03,1896058.1914349613,2992,1013868000.0,0.112652,18725100.0,1163.145987,1790,0.112652,0.05
2018-09-04,5363420.631382491,2262,1030617000.0,0.114513,31248699.999999996,1891.500771,1308,13.753179176058001,0.15
2018-09-05,5405031.287213601,1930,1102059000.0,0.122451,20672800.0,2076.517148,1150,46.041576,0.15
2018-09-06,1974201.0595320065,1920,901890000.0,0.10021,16004800.0,1444.278753,1305,1.0021,0.15
2018-09-07,2475548.844711807,5295,923634000.0,0.102626,11874600.0,1997.558128,3515,0.102626,0.1
2018-09-08,1385224.221238477,4090,911630802.5085309,0.101292,9723850.0,1706.99399,2310,0.101292,0.05
2018-09-09,1396047.9044422733,3863,877303798.523955,0.097478,8878470.0,870.786094,2016,0.097478,0.05
2018-09-10,3214924.4793413742,5227,877340800.2830057,0.097482,8961900.0,1318.600823,2790,0.097482,0.05
2018-09-11,3244396.002986168,5337,845927041.832227,0.093992,10264000.0,1307.489352,2445,0.093992,0.05
2018-09-12,3529372.4247964923,4970,795568510.006321,0.088397,12052899.999999998,2043.674938,2574,0.088397,0.05
2018-09-13,1845571.1060510343,5118,799807689.27455,0.088868,11337200.0,1695.473903,2999,0.088868,0.05
2018-09-14,1586309.2358528143,5072,835685075.7832805,0.092854,8444770.0,1214.040944,2338,0.092854,0.05
2018-09-15,628688.8068825756,4553,812781000.0,0.090309,6582210.0,776.998174,2117,0.090309,0.05
2018-09-16,1149309.8057667469,3833,812820579.4695643,0.090313,8121900.0,817.097479,1885,0.090313,0.05
2018-09-17,1879918.6821954232,4888,818619117.1221299,0.090958,7826780.0,1632.840822,2728,0.090958,0.05
2018-09-18,1434376.5461139434,18147,767106000.0,0.085234,7478720.0,2054.375536,15364,0.085234,0.05
2018-09-19,1521536.0124778685,17634,788796000.0,0.087644,9419740.0,2063.369847,14797,0.087644,0.05
2018-09-20,3763681.2540679974,15989,773381575.2974735,0.085931,11271300.0,2601.634773,13124,0.085931,0.05
2018-09-21,4005477.8724081772,6959,809496000.0,0.089944,21589200.0,2314.439741,3575,0.089944,0.05
2018-09-22,4040430.9610895608,5522,908737116.7787461,0.100971,12194600.0,1520.893712,2485,0.100971,0.05
2018-09-23,2139485.945559639,4466,868176000.0,0.096464,12179900.0,1732.274406,1921,0.096464,0.05
2018-09-24,1817870.8042903107,5456,913833949.141047,0.101537,10963100.0,2206.88413,2486,0.101537,0.05
2018-09-25,2168848.1995648677,5476,868590937.6072713,0.09651,12077100.0,2447.764014,2558,0.09651,0.05
2018-09-26,2452898.98893604,6068,833622315.8513286,0.092625,10023000.0,2937.985023,2883,0.092625,0.05
2018-09-27,2905644.1059526303,6330,838222281.9406013,0.093136,13131400.0,2012.102421,2804,0.093136,0.05
2018-09-28,1966389.2709312206,6672,878076925.313241,0.097564,8652180.0,1371.061855,2976,0.097564,0.05
2018-09-29,1689529.720676844,5245,853040655.9774995,0.094782,7817790.0,1010.652412,2323,0.094782,0.05
2018-09-30,1439552.1201210713,5522,866419211.629083,0.096269,8313120.000000001,1229.919071,2462,0.096269,0.05
2018-10-01,3085663.9863033206,7248,869787000.0000001,0.096643,16363300.0,2154.331398,3157,0.096643,0.05
2018-10-02,4216939.843025789,8134,931014000.0,0.103446,25389700.0,2201.779874,3606,0.103446,0.05
2018-10-03,2760844.4849435883,7280,936603000.0000001,0.104067,12248400.0,1721.64252,3425,0.104067,0.05
2018-10-04,3493752.3334548953,6529,915867000.0,0.101763,12692900.0,1965.971183,2914,0.101763,0.05
2018-10-05,73262490.2817826,6677,933075000.0,0.103675,9076300.0,1269.820131,2819,0.103675,0.05
2018-10-06,2552130.0297545576,5069,956556000.0,0.106284,7307280.000000001,1030.58819,2371,0.106284,0.05
2018-10-07,1648248.8986706766,5317,933165000.0,0.103685,7801600.0,1056.557525,2507,0.103685,0.05
2018-10-08,2346355.059062364,6897,956961000.0000001,0.106329,8069000.0,1302.858547,2893,0.106329,0.05
2018-10-09,1018636.0725809187,6536,983889000.0,0.109321,8406010.0,1415.604516,2948,0.109321,0.05
2018-10-10,2691469.3825409454,7109,964872000.0,0.107208,8673840.0,1541.935374,3225,0.107208,0.05
2018-10-11,2713196.4463124415,7367,931312027.6308384,0.103479,11788600.0,2861.416961,3050,0.103479,0.05
2018-10-12,82356333.18558091,7678,810284472.5226645,0.090032,8396600.0,1463.538429,3206,0.090032,0.05
2018-10-13,682888.3562867827,5859,829295108.1208394,0.092144,5774730.0,800.485324,2602,0.092144,0.05
2018-10-14,823081.4980265172,5753,837602092.0292683,0.093067,6469279.999999999,904.202532,2361,0.093067,0.05
2018-10-15,1657386.934114558,6521,830787418.4102585,0.09231,8983920.0,1593.261286,2895,0.09231,0.05
2018-10-16,1169974.0498720815,7656,869409000.0,0.096601,5933020.0,1635.257863,4057,0.096601,0.05
2018-10-17,2266164.2673974712,6738,866033094.9870943,0.096226,6777360.000000001,1308.726885,2913,0.096226,0.05
2018-10-18,2014043.768448022,6186,862431260.0557032,0.095826,5713860.0,1886.329644,2811,0.095826,0.05
2018-10-19,1426804.0522890906,6057,849538806.6030111,0.094393,4486360.0,884.63502,2781,0.094393,0.05
2018-10-20,677270.8829594387,5602,846774885.8024563,0.094086,5803020.0,923.72726,2422,0.094086,0.05
2018-10-21,1178698.204227465,4448,860533270.2118679,0.095615,9284350.0,1471.032899,2259,0.095615,0.05
2018-10-22,2325779.3590097874,5069,893547000.0,0.099283,7941450.0,1190.958416,2698,0.099283,0.05
2018-10-23,2941081.5781710846,6219,903835824.0295451,0.100426,6293010.0,1665.588648,2814,0.100426,0.05
2018-10-24,1524056.9680807209,6099,890310613.4055763,0.098923,5797520.0,1090.332287,2937,0.098923,0.05
2018-10-25,1142244.0169537067,6785,887466675.6321316,0.098607,6415390.0,1375.870399,3188,0.098607,0.05
2018-10-26,1890594.8129704618,7714,868451369.6388263,0.096495,6181500.0,1251.974258,3232,0.096495,0.05
2018-10-27,2386062.6307837605,6836,859562066.412877,0.095507,7248360.0,2014.642976,3017,0.095507,0.05
2018-10-28,1128313.134191378,5941,831552328.2515101,0.092395,6614640.0,1517.815607,2901,0.092395,0.05
2018-10-29,1204638.3913578112,6380,837977193.2016672,0.093109,7547050.0,1548.854769,3141,0.093109,0.05
2018-10-30,1633404.6432735093,7597,792392483.7487935,0.088044,6293660.0,1459.551939,3279,0.088044,0.05
2018-10-31,1272899.1388745094,7548,812420103.7826806,0.090269,5823560.0,1612.448351,3532,0.090269,0.05
2018-11-01,1868171.0119775254,5530,816107420.0947493,0.090679,5694120.0,1332.288054,2933,0.090679,0.05
2018-11-02,949071.3381355869,15536,820348243.4559177,0.09115,6452350.0,2799.822386,10406,0.09115,0.05
2018-11-03,911515.6058843704,10219,840405605.8309289,0.093378,5212130.0,1172.94084,5577,0.093378,0.05
2018-11-04,1738476.819716943,7456,838477767.7060274,0.093164,6239750.0,1183.71871,3014,0.093164,0.05
2018-11-05,984280.0928218093,9533,852713090.7778429,0.094746,5466800.0,1363.251153,4365,0.094746,0.05
2018-11-06,1686793.9707620381,8798,837248580.9468147,0.09386,6086660.0,1689.517628,3907,0.09386,0.05
2018-11-07,940632.0325071567,8932,878246092.5044173,0.097583,6175600.0,1427.590308,4554,0.097583,0.05
2018-11-08,1778532.926870133,9663,870244126.5088644,0.096694,7216590.0,2537.33235,4213,0.096694,0.05
2018-11-09,824672.0373169517,8597,835643725.6273376,0.092849,4507740.0,1214.66563,4104,0.092849,0.05
2018-11-10,704689.0940576344,7991,827321477.7069387,0.091925,4670230.0,1362.566596,3780,0.091925,0.05
2018-11-11,695959.0107684595,6847,845310634.7519485,0.093923,5025650.0,1175.362754,3030,0.093923,0.05
2018-11-12,16900162.696652345,10166,839709000.0,0.093301,54388800.0,9863.466967,3926,0.093301,0.05
2018-11-13,12765647.425911618,10899,991116000.0,0.110124,49941600.0,7832.390748,4329,0.110124,0.05
2018-11-14,6344320.741036513,9892,972212990.0744059,0.108024,24596900.0,7149.836043,4100,0.108024,0.05
2018-11-15,5905484.683362864,9513,877072646.8163564,0.097452,15942500.0,5878.747708,4021,0.097452,0.05
2018-11-16,2648082.3433899614,9212,850972492.3723156,0.094553,11352800.0,3288.310884,3472,0.094553,0.05
2018-11-17,1346342.3689199213,7312,853304290.8521874,0.094812,8335980.0,1997.534312,3308,0.094812,0.05
2018-11-18,1245706.5931605313,7535,829580442.0732099,0.092176,8278510.0,2151.685236,3094,0.092176,0.05
2018-11-19,3982331.2297655833,10610,839471055.1360335,0.093274,14219800.0,4063.671087,5152,0.093274,0.05
2018-11-20,5219916.4865725925,13732,744175934.351403,0.082686,15514900.0,5191.087646,4214,0.0041343,0.05
2018-11-21,1770287.1356162578,8836,697475544.5313259,0.077497,10536100.0,3069.319467,3792,0.077497,0.05
2018-11-22,1795363.8566202414,8253,739817084.6668729,0.082202,9877160.0,2555.47742,3479,0.082202,0.05
2018-11-23,1214427.7759058655,7147,724329931.660793,0.080481,9620690.0,2008.989173,3188,0.080481,0.05
2018-11-24,2269349.942778951,6829,699150064.3286047,0.077683,8682560.0,1748.073424,2821,0.077683,0.05
2018-11-25,2432266.4797610664,8049,616827560.9282993,0.068536,11720700.0,2809.379524,3179,0.068536,0.05
2018-11-26,1774746.5032605878,7577,622912541.86718,0.069212,10389600.0,2404.518387,3143,0.069212,0.05
2018-11-27,3083572.292626685,9117,613072628.0399394,0.068119,14762700.0,3314.209779,3620,0.068119,0.05
2018-11-28,2929516.6926996135,9730,676863000.0,0.075207,18838200.0,2605.269805,4053,0.075207,0.05
2018-11-29,1654239.9969443856,10379,738237207.0673715,0.082026,12073464.000000002,2108.803388,4031,0.082026,0.05
2018-11-30,2005347.1688250315,9191,715394242.4522314,0.079488,11573693.0,1754.536416,4354,0.079488,0.05
2018-12-01,1610293.6230427218,9100,678115270.1149766,0.075346,9893071.0,1205.321231,4011,0.075346,0.05
2018-12-02,3145084.688419431,8558,701946573.6693324,0.077994,8489827.0,1107.35634,2938,0.077994,0.05
2018-12-03,1383720.803180291,9272,704283508.5955055,0.078254,10730317.0,1960.131667,3692,0.078254,0.05
2018-12-04,2760018.5602765568,8403,665748529.1823833,0.073972,14109572.000000002,1945.894307,3645,0.073972,0.05
2018-12-05,1248531.9055191774,8525,693602094.305645,0.077067,11247304.0,1472.101697,3652,0.077067,0.05
2018-12-06,1743077.8968521957,9305,683542871.6553782,0.075949,11174836.0,2528.927597,3919,0.075949,0.05
2018-12-07,2330714.4288791167,10000,624609744.6854062,0.069401,13754854.0,3660.972817,4254,0.069401,0.05
2018-12-08,1128642.3956049772,34944,643817630.4891909,0.071535,11074067.0,3129.089337,29546,0.071535,0.05
2018-12-09,688826.9774738186,7425,635753610.7328929,0.070639,9907334.0,1270.805447,3010,0.070639,0.05
2018-12-10,10421799.393370919,10333,668728209.5453523,0.074303,9689051.0,1612.536689,3876,0.074303,0.05
2018-12-11,1140630.3355938317,11465,647871733.3398479,0.071986,8370350.0,1774.030351,3932,0.0395923,0.05
2018-12-12,1128884.2810928114,11596,629074310.2118976,0.069897,7972054.0,1478.704751,4231,0.069897,0.05
2018-12-13,993583.0302401494,10286,628252416.1496172,0.069806,8278743.0,1417.600737,3719,0.069806,0.05
2018-12-14,8512134.354459073,9897,598199773.6252362,0.066467,9538505.0,2642.897404,4369,0.066467,0.05
2018-12-15,12763284.539522277,7715,552178746.712161,0.061353,9923474.0,1745.263927,3077,0.061353,0.05
2018-12-16,1081415.7320799804,6590,521990135.3853664,0.057999,8691281.0,1442.05448,2807,0.057999,0.05
2018-12-17,1182672.8006614433,8436,545678399.802274,0.060631,9731338.0,1767.77283,3517,0.060631,0.05
2018-12-18,1234772.0713323762,8384,593159843.8234818,0.065907,9524092.0,2285.134414,4098,0.065907,0.05
2018-12-19,2909175.3421543404,9336,602702509.9096333,0.066967,15342849.0,3532.559991,3611,0.066967,0.05
2018-12-20,1733285.2434009756,8275,616613077.358658,0.068513,13023048.000000002,2685.711163,3525,0.068513,0.05
2018-12-21,2706459.673590953,8752,681664298.701603,0.07574,12720965.0,2721.075279,3811,0.07574,0.05
2018-12-22,1091430.6585119348,8098,673812946.4384686,0.074868,9704740.0,1352.166631,3279,0.074868,0.05
2018-12-23,831216.5617649372,6593,672825030.3472689,0.074758,9139343.0,1072.85744,2858,0.074758,0.05
2018-12-24,1686012.2102742237,8027,666136001.591582,0.074015,12179753.0,1986.224445,3340,0.074015,0.05
2018-12-25,1660825.2845279097,5448,688913392.5006733,0.076546,9188046.0,1230.450562,2237,0.076546,0.05
2018-12-26,1231565.8523241014,1300,634971820.4446565,0.070552,7269787.999999999,1047.131374,797,15.8742,0.15
2018-12-27,773830.8441183474,5823,641708183.3336151,0.071301,6717168.0,1369.215059,3177,0.071301,0.05
2018-12-28,1304814.064648984,9835,576065381.2251971,0.064007,9333601.0,1666.709259,4648,0.064007,0.05
2018-12-29,2423208.3580224244,9517,623474535.8857191,0.069275,8404123.0,1230.619286,3726,0.069275,0.05
2018-12-30,569463.8787512685,8267,603551561.4997818,0.067061,10314116.0,1118.945893,3360,0.067061,0.05
2018-12-31,1052001.33532377,8749,618171552.668809,0.068686,11832022.0,1455.378474,3465,0.068686,0.05
2019-01-01,650429.8049934548,7581,577668707.3492091,0.064185,9577379.0,1373.827364,3104,0.064185,0.05
2019-01-02,1241655.8499426863,9089,596982049.8487763,0.066331,10799551.0,2045.886559,3572,0.066331,0.05
2019-01-03,1771393.810630454,6576,604003886.0764084,0.067112,9188572.0,1363.173038,2490,0.067112,0.05
2019-01-04,918038.3713674302,10052,583497823.7384136,0.064833,9660265.000000002,1341.821904,4271,0.064833,0.05
2019-01-05,1448358.0144624661,10290,584640548.8643011,0.06496,10895288.000000002,1091.493329,4190,0.06496,0.05
2019-01-06,2767246.645860854,9041,581553068.8580755,0.064617,12431049.0,1689.405429,4437,0.064617,0.05
2019-01-07,1684512.729995511,10649,596701504.1297525,0.0663,10170895.0,1304.207226,4020,0.0663,0.05
2019-01-08,1713947.4192685534,11467,585563148.7834909,0.065063,12724025.0,2344.469537,4552,0.065063,0.05
2019-01-09,1083112.0384057167,10434,579352207.4047549,0.064372,12185857.0,1255.854924,4162,0.064372,0.05
2019-01-10,2610474.097598742,10034,582333506.6647286,0.064704,14425591.0,3194.283419,4130,0.064704,0.05
2019-01-11,2738182.9474141006,10493,505998867.66809,0.056222,17180296.0,2946.813141,4651,0.056222,0.05
2019-01-12,1280578.8765004652,10110,525473672.2232335,0.058386,12659881.0,1364.283375,4166,0.058386,0.05
2019-01-13,1938195.6627623246,10227,516126081.60914993,0.057347,13730909.0,1505.322758,4136,0.057347,0.05
2019-01-14,2408424.054580942,11647,493875327.15469706,0.054875,14311834.0,1819.666757,4727,0.054875,0.05
2019-01-15,1578141.4641964536,12631,521568178.3582573,0.057952,12234124.0,1677.960691,5111,0.057952,0.05
2019-01-16,1142283.2032564897,12558,505833691.6302704,0.056204,13668910.0,1885.240119,5410,0.056204,0.05
2019-01-17,2838916.3602924743,13337,511220407.5795711,0.056802,17060016.0,1624.750706,5103,0.056802,0.05
2019-01-18,667731.5038208858,10610,515639247.1001617,0.057293,13198962.0,1212.191245,4309,0.057293,0.05
2019-01-19,552484.0462916057,12271,512170258.01890653,0.056908,14172196.0,1367.732416,4701,0.056908,0.05
2019-01-20,727972.7097065606,11938,519835523.08891356,0.05776,13786963.0,1427.995509,4420,0.05776,0.05
2019-01-21,1078986.7291075166,13613,504638721.4883862,0.056071,14334329.0,1502.880581,5136,0.056071,0.05
2019-01-22,728911.1086969745,14457,505210313.17267936,0.056134,11795877.0,1386.444882,4808,0.056134,0.05
2019-01-23,1941797.9141301622,15451,507640681.1819275,0.056405,12311221.0,1739.802847,5380,0.056405,0.05
2019-01-24,2440251.717961301,16506,500146074.1004417,0.055572,10904448.0,1489.149095,6534,0.055572,0.05
2019-01-25,972439.5704456125,14728,505881303.56442064,0.056209,11390899.0,1406.416225,6020,0.056209,0.05
2019-01-26,991593.2919943316,6418,499860653.32808894,0.05554,10856043.0,1152.033671,1501,0.002777,0.05
2019-01-27,1169865.6028913066,3869,492925116.3763255,0.054769,12643508.0,1389.773368,1123,0.046553649999999995,0.05
2019-01-28,1313231.530636017,14981,474866384.94421315,0.052763,16638242.999999998,1959.830819,5821,0.052763,0.05
2019-01-29,704221.8687003156,21710,432200392.1815558,0.048022,14331906.0,1779.035817,8542,0.048022,0.05
2019-01-30,1552116.1277011817,21571,423829006.99497235,0.047092,15781607.999999998,1865.701167,8006,0.047092,0.05
2019-01-31,9482396.660301175,17518,424256335.99692565,0.04714,26221193.0,10259.149012,9426,0.04714,0.05
2019-02-01,1958005.213606701,10026,365145667.8548808,0.040572,17758629.0,2118.333584,5690,0.040572,0.05
2019-02-02,5594266.980876522,7512,369115168.4290657,0.041013,12296751.999999998,1559.290377,2553,0.03486105,0.05
2019-02-03,1192991.5059096625,7356,369528795.68643826,0.041059,13814930.000000002,2482.484209,2241,0.00205295,0.05
2019-02-04,1417862.046975978,5881,354456403.44337505,0.039384,12628607.0,1682.611679,2652,0.039384,0.05
2019-02-05,987688.9673095956,6417,348002895.50900316,0.038667,12218497.999999998,2049.394229,2736,0.038667,0.05
2019-02-06,1129580.239175476,6610,327202102.48787314,0.036356,11949594.0,1410.731296,2915,0.036356,0.05
2019-02-07,4421935.347021164,34459,314875115.8115167,0.034986,17825189.0,3977.951338,29662,0.034986,0.05
2019-02-08,2999245.641331297,15507,337464335.1134988,0.037496,15285657.0,2164.754956,9831,0.037496,0.05
2019-02-09,1049805.8719919913,7404,358393796.72171605,0.039822,14057309.0,1759.722315,2869,0.039822,0.05
2019-02-10,534581.5012967979,7509,360016007.33012545,0.040002,11827729.0,1173.717833,3005,0.040002,0.05
2019-02-11,649668.0922682985,6918,361087588.5186467,0.040121,10435682.0,1175.807527,2772,0.03410285,0.05
2019-02-12,876286.0401473399,7296,353762008.7380806,0.039307,9874271.0,1480.878594,2590,0.039307,0.05
2019-02-13,1046391.7183379071,7037,353519102.858262,0.03928,12329476.000000002,1662.66547,2837,0.03928,0.05
2019-02-14,1572830.6114751378,7725,368369156.2514725,0.04093,18250078.0,2213.159383,2943,0.04093,0.05
2019-02-15,2105274.180975238,9824,382013451.454528,0.042446,21632313.0,2667.041827,5010,0.042446,0.05
2019-02-16,1334421.701984148,26201,374896643.2129769,0.041655,13364704.999999998,6034.191545,3024,0.0,0.3
2019-02-17,1217918.9463200253,6932,374474092.671841,0.041608,13677292.0,929.304653,2659,0.0353668,0.05
2019-02-18,2542602.3377437303,7403,376328310.7711097,0.041814,17570778.0,2499.169504,3203,0.041814,0.05
2019-02-19,2539669.819294764,6351,385862945.857484,0.042874,17727681.0,1745.755758,2950,0.042874,0.05
2019-02-20,691590.4510049908,6572,395018230.5731336,0.043891,15718785.0,1534.407389,2972,0.043891,0.05
2019-02-21,1226877.1697058831,6782,395675801.72701335,0.043964,15666799.999999998,1835.127978,2711,0.037369400000000004,0.05
2019-02-22,621618.4688017726,6084,390482396.65700597,0.043387,15513301.0,851.0902,2863,0.03687895,0.05
2019-02-23,1945634.3385154612,5070,398436765.19480765,0.044271,21980228.0,1108.828293,2220,0.044271,0.05
2019-02-24,1655036.5498885363,5454,432594160.11176586,0.048066,21460846.0,1388.054003,2401,0.048066,0.05
2019-02-25,1247236.5372898423,11265,384234999.02604085,0.042693,15295524.0,3400.545782,5007,0.00213465,0.15
2019-02-26,856481.420946671,6586,392046951.6058371,0.043561,13433289.0,878.882417,2951,0.03702685,0.05
2019-02-27,887334.3894638715,7178,396750753.660066,0.044083,14082383.000000002,930.727566,3520,0.044083,0.05
2019-02-28,862641.9170100192,6558,392627585.865497,0.043625,13525664.0,1019.142371,3027,0.043625,0.05
